id,scope,slice,kind,old,new,declared_at,consumers,persisted,category,decision_ref,status,owner,notes
packages-armazenamento-test-title-d6b500a7,packages-armazenamento,1,test-title,áudio e vídeo têm teto menor — o erro que o Desk deles comete,Apply the lower size limit to audio and video files,packages/armazenamento/tests/armazenamento.test.ts:33,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-704163f4,packages-armazenamento,1,test-title,guarda e lê de volta os mesmos bytes,Read back the same bytes that were stored,packages/armazenamento/tests/armazenamento.test.ts:166,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-566d955b,packages-armazenamento,1,test-title,isolamento por tenant no caminho do objeto,Isolate object paths by tenant,packages/armazenamento/tests/armazenamento.test.ts:96,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-2e6689d5,packages-armazenamento,1,test-title,link assinado com validade,Sign attachment links with an expiration time,packages/armazenamento/tests/armazenamento.test.ts:123,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-97109fa5,packages-armazenamento,1,test-title,não deixa extensão maluca virar parte da chave,Sanitize suspicious filename extensions before creating object keys,packages/armazenamento/tests/armazenamento.test.ts:116,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-0ee083cc,packages-armazenamento,1,test-title,o vizinho de prefixo não passa por raiz,Reject a sibling path that merely shares the storage root prefix,packages/armazenamento/tests/armazenamento.test.ts:201,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-88b4e373,packages-armazenamento,1,test-title,"objeto que não existe é ausência, não erro",Return null for a missing object,packages/armazenamento/tests/armazenamento.test.ts:178,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-263357b0,packages-armazenamento,1,test-title,recusa assinatura de OUTRO anexo — nada de trocar o id na URL,Reject a signature made for a different attachment ID,packages/armazenamento/tests/armazenamento.test.ts:138,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-4baa42e4,packages-armazenamento,1,test-title,recusa assinatura de outro segredo,Reject a signature made with a different secret,packages/armazenamento/tests/armazenamento.test.ts:150,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-48314a83,packages-armazenamento,1,test-title,recusa chave de outro tenant e travessia de diretório,Reject another tenant's key and directory traversal,packages/armazenamento/tests/armazenamento.test.ts:107,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-3c3d2b0a,packages-armazenamento,1,test-title,recusa validade esticada na mão,Reject a manually extended signature expiration,packages/armazenamento/tests/armazenamento.test.ts:144,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-test-title-2df57bf1,packages-armazenamento,1,test-title,"SVG é aceito, mas nunca tratado como imagem",Accept SVG as a document and force attachment delivery,packages/armazenamento/tests/armazenamento.test.ts:50,0,no,,,proposed,codex1,D-47 retranslated
packages-armazenamento-ts-local-7fc7b577,packages-armazenamento,1,ts-local,anexoId,attachmentId,packages/armazenamento/src/porta.ts:92,70,no,,,proposed,codex1,
packages-armazenamento-ts-local-8f4047e3,packages-armazenamento,1,ts-local,chave,key,packages/armazenamento/src/disco.ts:31,1153,no,,,proposed,codex1,
packages-armazenamento-ts-local-3a405d4c,packages-armazenamento,1,ts-local,chave,key,packages/armazenamento/src/porta.ts:38,1153,no,,,proposed,codex1,
packages-armazenamento-ts-local-0c2f301a,packages-armazenamento,1,ts-local,dados,data,packages/armazenamento/src/disco.ts:39,669,no,,,proposed,codex1,
packages-armazenamento-ts-local-0f0e0423,packages-armazenamento,1,ts-local,dados,data,packages/armazenamento/src/porta.ts:38,669,no,,,proposed,codex1,
packages-armazenamento-ts-local-632a211f,packages-armazenamento,1,ts-local,dados,data,packages/armazenamento/src/tipo-real.ts:48,669,no,,,proposed,codex1,
packages-armazenamento-ts-local-3373c750,packages-armazenamento,1,ts-local,erro,error,packages/armazenamento/src/disco.ts:50,1478,no,,,proposed,codex1,
packages-armazenamento-ts-local-8f543503,packages-armazenamento,1,ts-local,segredo,secret,packages/armazenamento/src/porta.ts:101,212,no,,,proposed,codex1,
packages-armazenamento-ts-prop-041eeb60,packages-armazenamento,1,ts-prop,chave,key,packages/armazenamento/src/porta.ts:28,1153,no,,,proposed,codex1,
packages-armazenamento-ts-prop-583f2c19,packages-armazenamento,1,ts-prop,dados,data,packages/armazenamento/src/porta.ts:33,669,no,,,proposed,codex1,
packages-armazenamento-ts-prop-47a09341,packages-armazenamento,1,ts-prop,deslocamento,offset,packages/armazenamento/src/tipo-real.ts:22,34,no,,,proposed,codex1,
